src_origin_id,dst_origin_id,edge_type,src_id,dst_id
47894977,71466857,3,728,683
61141173,59398989,2,853,210
35400934,37411328,4,955,646
1221889,60902594,5,308,957
81822157,29506729,4,300,239
87656497,87316948,0,896,799
83908372,73339170,3,594,734
31590060,77642160,5,457,155
50570245,59273979,5,889,383
49761953,73058205,4,847,10
31260894,35939396,4,591,261
7315229,11945861,5,489,918
31107299,86617822,4,161,147
63143987,78494866,5,778,411
98528968,52116385,0,942,93
46638647,58046574,1,325,312
81095177,33806005,1,524,858
42352020,30794667,1,689,547
87734045,81427210,2,84,885
62758017,86302522,4,717,926
80080118,43436594,1,833,278
95851667,89509432,2,825,613
5042218,82300536,1,15,978
1221889,73991260,3,308,880
52683156,81997559,3,419,60
83507195,63531924,2,485,292
65925778,41589049,1,628,324
51696548,78868895,1,531,120
37411328,84537315,4,646,665
87619841,44879118,2,985,103
51316993,17066180,3,169,958
24270402,86034800,0,817,954
77785229,75921482,3,286,841
54050593,5195219,2,785,844
51204141,52802905,2,443,94
89599410,12967182,0,925,884
57684912,63460922,5,743,304
22051873,41986844,3,263,604
43007766,52116385,1,30,93
86302522,57417706,1,926,830
52896996,76188299,5,719,663
97251876,88239465,5,237,709
85447090,29416097,3,423,630
58424586,67620281,5,233,578
78851505,36445006,5,36,553
54187483,22051873,1,116,263
2956541,63002030,2,191,974
25607298,27666839,2,580,339
59485950,77785229,5,309,286
67380103,81611930,4,118,622
73714112,97555931,1,297,828
95422673,29613711,2,205,61
51760273,79500855,1,540,401
41589049,98290623,2,324,338
10897982,74672784,2,882,374
25982190,86778612,0,854,521
64001903,64021986,2,990,458
83187549,19640224,5,619,6
58253371,97587593,3,483,243
77145180,21791167,3,821,55
40914475,87440413,5,62,916
73058205,24278367,3,10,256
80397318,84159267,2,149,627
14734747,31614718,0,144,83
61315182,22200190,3,58,688
51719409,57746169,5,532,446
16916110,37648977,1,74,626
47386154,50399560,0,888,566
50621752,35939396,2,569,261
42638666,17149429,4,431,442
83925117,45196831,0,153,185
49639537,76059965,2,63,435
82300536,72892971,1,978,424
51385896,29739877,5,615,361
48717201,57109651,5,17,209
73339170,26410144,5,734,557
49477303,89599410,1,316,925
80080118,31947258,0,833,129
51719409,66225982,4,532,512
37797219,73991260,4,676,880
30976923,66225982,1,505,512
63531924,92509364,3,292,736
39339455,6390382,4,98,760
1221889,59485950,0,308,309
80080118,94847903,3,833,265
59273979,68744841,3,383,565
2062738,9016466,4,941,77
85727169,35236735,1,525,756
16898220,82632781,1,874,737
61009773,64018611,4,892,352
86302522,58102809,1,926,295
47390415,31988711,5,425,299
75921482,92714880,0,841,702
7892461,52896996,1,929,719
63460922,59273979,2,304,383
56028780,31710990,1,440,554
55216947,22628688,4,507,550
29613711,94868179,0,61,949
34662216,35236735,3,80,756
94847903,11693022,1,265,790
71466857,35167181,5,683,226
47231887,75202474,1,131,88
33873626,34950883,3,56,781
70158341,33377493,0,713,748
38131415,13246952,3,154,909
24361801,60108096,5,576,551
68048755,19239044,2,945,307
11423269,24034807,4,826,18
80574708,86783398,0,769,163
84540447,43255863,3,330,813
83536512,69668083,1,89,559
50399560,4396333,2,566,479
41653295,72573459,5,102,527
62929524,48547731,1,995,271
41503628,24886023,2,47,106
29407041,28029753,3,444,724
71316169,42325412,5,216,914
83976656,4644562,3,923,474
19857504,67724969,0,795,491
13354626,67897782,3,380,343
34631840,5042218,4,475,15
87159816,20361264,1,810,40
1494307,7892461,2,917,929
9257833,16735717,0,403,21
62850962,87159816,1,104,810
42366310,82264007,0,460,573
80598975,80633893,1,150,160
69870828,95602070,0,887,732
27156677,38142409,4,678,9
1093396,81611930,2,836,622
3942695,47947742,5,967,632
28325828,26814424,0,872,252
67380103,9820297,3,118,354
15592702,84249880,3,992,879
28325828,21286553,0,872,41
40994730,55620937,3,238,213
20516343,71731420,3,900,937
91552819,97555931,2,268,828
29793503,24834126,1,345,473
6507810,55620937,4,364,213
22200190,22596015,3,688,328
45187366,70051801,1,699,346
52111787,17622432,2,975,860
51719409,58070265,0,532,661
19279464,97587593,2,349,243
11611677,88239465,5,924,709
13554242,32761047,3,538,556
39960588,55461999,1,617,37
38568536,81674690,3,972,484
68371650,47135165,4,685,45
31590060,4787840,5,457,402
30893524,54421993,5,389,90
58070265,47889418,4,661,572
33377493,86778612,5,748,521
61694166,21559570,2,927,251
42325412,30665511,0,914,947
43255863,12625429,0,813,404
35650377,9820297,5,499,354
62517510,20559778,2,126,303
94868179,74672784,1,949,374
34606272,53748800,1,654,336
98229925,84434481,0,835,335
47231887,38936540,2,131,24
86783398,22932633,3,163,264
84345058,96910645,3,418,64
21791167,72498770,5,55,910
3014186,18354681,0,881,245
47231887,47894977,1,131,728
51051578,89599410,4,815,925
34922000,10960616,1,427,386
19640224,77525297,4,6,73
60931922,3925951,5,246,755
55461999,69352474,3,37,730
68744841,10897982,5,565,882
54789181,42334581,4,644,269
84271563,69668083,4,13,559
42539508,59993046,4,503,376
62521904,81875266,3,199,146
76300416,57684912,2,464,743
86290932,48547731,5,533,271
34606272,34027965,1,654,258
58301343,27296981,5,727,250
76975959,55461999,4,384,37
57665258,43050268,5,8,320
60623620,12919605,1,903,700
9737784,18973811,1,721,643
47825457,39860131,0,414,109
17846389,29407041,1,624,444
99268018,11961243,5,625,231
65266651,22200190,0,452,688
49477303,10897982,5,316,882
87440413,26076984,5,916,193
73373071,67102256,5,982,843
45187366,43541248,4,699,976
31345841,14641288,0,940,657
67263539,78624353,3,639,288
46264694,52111787,1,741,975
61141173,4064451,2,853,996
42334581,76188299,1,269,663
87697604,92859872,4,600,500
25486926,60332295,2,490,587
34676709,59810690,2,637,818
44959846,7418176,4,438,363
44879118,31362236,4,103,534
4748874,58188540,0,812,127
57417706,71401291,2,830,757
23324213,62841579,2,220,680
2956541,8551998,3,191,608
87320629,55216947,0,609,507
26380823,50694882,2,561,353
11378608,78784480,2,0,165
71466857,25735541,4,683,469
44761260,54421993,2,175,90
75921482,58070265,1,841,661
4079725,38568536,5,170,972
98997058,29416097,2,773,630
56156561,35939396,2,806,261
79790375,89541732,4,658,834
34606272,55122964,5,654,664
47135165,8551998,4,45,608
27347512,55067966,2,119,606
32375913,1747013,0,276,981
75922273,31872848,2,859,52
51204141,75149394,5,443,148
94868179,6452241,5,949,868
6452241,53512485,2,868,195
41693876,86783398,5,583,163
26410144,20866937,0,557,648
9641376,86778612,1,542,521
26161325,21443069,0,259,964
66030507,6004492,1,482,394
95792408,31260894,5,718,591
45920150,68110688,5,850,504
15871528,68951543,5,548,230
56087048,48204078,0,172,459
66449397,29416097,0,65,630
41036694,12919605,3,692,700
57417706,26770477,3,830,434
67454106,60608235,0,181,211
74779110,11583651,2,631,612
59353827,56028780,5,189,440
28848480,50621752,2,157,569
34950883,94868179,5,781,949
32712728,97649348,0,788,381
73714112,34425047,4,297,767
51385896,51051578,5,615,815
75801221,64916221,2,305,291
84434481,71221480,4,335,933
57229434,71466857,1,803,683
42084934,38866575,3,669,279
56511328,58188540,3,426,127
86778612,39541689,2,521,437
49314608,92859872,3,267,500
47272144,64389828,3,908,436
11423269,10843007,2,826,108
31260894,30853872,5,591,212
52802905,45187366,1,94,699
30976923,86574459,0,505,671
18760165,26267607,1,814,873
66870564,8782842,1,864,878
58188540,71924083,5,127,782
73846005,60807875,1,331,356
38866575,22021699,3,279,758
85060967,72065260,4,186,497
35882057,53690602,2,365,337
39952574,83807278,2,461,125
24034807,26144584,3,18,145
59273979,50694882,1,383,353
61457445,8767156,5,428,493
99273044,6197407,1,310,340
63517179,50816616,2,134,19
78301604,47390415,5,712,425
51662173,86800565,0,408,948
73898869,99084238,4,57,752
78967688,19067526,3,33,416
22628688,95851667,1,550,825
81967771,35841647,1,915,255
35275946,66584565,0,820,266
52116385,58901282,4,93,564
54355321,80633893,5,219,160
1853245,10217250,3,373,642
80397318,49639537,3,149,63
40227781,66449397,0,852,65
32021698,40994730,5,53,238
69432213,91614334,0,398,43
99060389,36539894,3,164,921
5769848,48717201,3,133,17
83058659,19806510,4,970,633
59127308,41036694,5,842,692
8782842,64344056,4,878,762
43665888,21918408,4,282,666
23595873,80990934,1,105,962
6390382,41401829,4,760,86
95143745,36445006,1,571,553
18973811,85101507,2,643,693
96078977,93465263,3,399,904
31895993,51004747,2,592,391
78784480,44518800,5,165,39
73009579,17302357,2,742,72
51760273,72498770,4,540,910
45813345,77057410,3,26,4
51204141,36445006,3,443,553
84249880,58424586,1,879,233
28050034,31590060,3,912,457
97072146,51392191,2,478,857
21286553,35551656,2,41,470
75149394,69352474,5,148,730
45988161,84794180,2,765,190
6452241,2062738,4,868,941
54609485,24750304,5,863,726
48982980,70182153,0,187,110
18048586,88996983,5,807,735
45113260,78743639,1,766,516
44307694,78813012,2,429,682
76467030,77190293,5,849,367
84794180,75801221,2,190,305
96910645,53995284,0,64,823
74779110,24361801,1,631,576
67620281,18128906,2,578,396
42084934,31260894,3,669,591
66870564,46410003,5,864,214
11961243,86778612,0,231,521
4908516,43035822,2,607,838
45858834,60623620,3,939,903
11260273,71466941,1,203,621
84046419,80676878,3,208,82
79175595,91639359,2,42,518
60931922,54711058,0,246,987
31872848,28221259,4,52,247
2062738,98528968,5,941,942
87168447,55067966,1,660,606
85101507,77642160,2,693,155
52111787,77824893,4,975,936
60332295,39960588,4,587,617
36539894,91614334,2,921,43
73846005,38610854,2,331,513
74779110,94335105,3,631,249
39860131,27596629,3,109,85
88174070,16735717,5,348,21
52963031,48969921,1,254,907
37657252,71946045,4,710,793
51760273,26162058,1,540,406
31614718,94039422,3,83,552
78784480,75325325,4,165,574
9306830,84537315,2,840,665
27922005,5042218,5,869,15
51078726,21145201,2,523,69
7418176,68951543,5,363,230
80241525,71316169,0,731,216
81674690,48164460,5,484,75
31988711,75564647,4,299,207
95326023,18048586,2,720,807
22628688,7402411,5,550,480
15871528,55461999,4,548,37
59765788,38090555,3,638,711
60931922,62346687,2,246,16
75090190,38180115,5,34,808
17622432,26144584,1,860,145
10232979,30794667,5,321,547
35650377,44077357,5,499,476
58301343,95792408,3,727,718
42637907,4748874,3,481,812
1080179,91959211,2,248,136
75090190,81122802,2,34,31
38180115,19857504,1,808,795
88883775,76188299,0,430,663
78784480,4787840,0,165,402
97679279,1747013,4,369,981
56592728,98228577,3,59,202
43665888,8782842,1,282,878
60943799,38090555,3,215,711
12159158,8844880,3,861,196
10941358,35841647,1,522,255
75801221,16883976,3,305,168
85994086,73339170,3,517,734
55529719,38142409,5,977,9
48969921,56125709,0,907,319
19806510,30908764,5,633,653
75865932,66449397,3,930,65
41503628,80676878,4,47,82
28012519,4291684,0,463,262
62125849,89133485,0,465,357
90787376,76082238,1,283,366
54711058,16731931,2,987,980
31107299,30960721,2,161,707
95022878,66030507,1,779,482
96785900,28012519,0,289,463
20516343,30665511,4,900,947
56125709,3925951,3,319,755
5195219,55620937,1,844,213
80633893,31362236,1,160,534
53490317,84345058,2,244,418
69668083,19962470,5,559,652
12673339,71630594,4,123,509
20476876,92714880,0,899,702
94335105,49849502,2,249,672
88883775,98528770,0,430,855
60923550,13040605,5,318,938
54050593,56102257,3,785,494
45501852,84794180,0,174,190
8934237,18128906,5,848,396
58643904,28012519,5,543,463
12232739,21448951,0,200,301
84537315,97649348,1,665,381
95022878,65266651,2,779,452
26920200,57746169,4,415,446
29734570,91639359,5,152,518
85890964,43436594,5,846,278
47947742,17815908,1,632,902
75202474,65809106,0,88,488
95422673,87316948,1,205,799
80598975,70158341,5,150,713
10941358,63925690,0,522,96
37648977,70051801,4,626,346
95022878,44554709,1,779,562
23491543,10217250,3,973,642
52882369,95851667,2,827,825
63078133,69757168,4,217,541
14641288,4244089,2,657,441
47231887,7039994,5,131,294
42325412,20866937,0,914,648
19751250,3418754,3,837,791
31465612,31590060,2,87,457
71798178,52963031,3,897,254
66171129,61182768,2,420,759
91372025,6801059,5,998,433
13593723,12773270,4,595,601
82405802,67506819,0,529,640
10101842,62962113,1,555,696
4244089,10610811,5,441,641
71924083,44518800,4,782,39
80241525,47386154,3,731,888
34922000,11611677,0,427,924
79175595,1221889,3,42,308
27666839,72578540,4,339,76
43665888,19606074,0,282,894
86302522,67161012,5,926,466
64916221,30514367,5,291,953
85994086,94335105,1,517,249
95450556,62608358,5,722,138
30665511,24683403,5,947,588
36352323,30695739,0,117,397
40912680,30794667,4,679,547
19751250,57417706,5,837,830
59765788,18512540,5,638,347
93465263,66375738,1,904,417
72315629,26920200,2,502,415
11208878,1432736,0,515,690
80397318,77324792,3,149,832
60943799,30066233,0,215,35
75583606,26133197,0,323,139
35167181,16898220,4,226,874
86574459,98229925,2,671,835
45813345,35733573,5,26,236
24750304,53995284,1,726,823
16307500,25735541,2,777,469
75193068,91552819,3,224,268
19261088,79994984,3,81,141
60623620,45988161,5,903,765
79770084,16735717,2,763,21
59353827,25486926,4,189,490
22078466,60807875,0,183,356
48336758,81122802,1,780,31
69857816,96796701,0,14,575
39860131,57684912,3,109,743
47894977,78813012,2,728,682
71466857,73846005,4,683,331
45813345,42325412,1,26,914
22021699,82632781,0,758,737
36597926,87071227,2,44,530
60608235,69756051,1,211,708
60923550,31710990,5,318,554
59765788,47386154,2,638,888
2597921,1056137,3,599,740
37657252,78301604,3,710,712
37531013,50116333,3,451,558
24886023,39033495,4,106,675
8472906,56592728,2,298,59
71798178,13512113,2,897,546
30066233,97679279,4,35,369
4799287,33377493,1,701,748
57417706,55927175,1,830,322
79253341,69876991,1,890,95
62125849,6952038,4,465,913
67102256,1853245,1,843,373
22628688,29217537,1,550,629
90459524,24834126,1,706,473
52683156,31590060,1,419,457
41589049,86372359,0,324,234
96796701,39860131,5,575,109
64630291,86574459,3,673,671
37381526,44077357,3,745,476
32429075,34631840,5,839,475
12159158,83190332,0,861,385
3546631,11423269,3,314,826
75325325,35531782,2,574,581
71466941,3546631,4,621,314
73339170,86617822,0,734,147
69105675,84271563,5,544,13
22078466,53676706,3,183,192
83908372,97587593,4,594,243
69105675,29416097,2,544,630
52903951,23595873,3,567,105
66030507,29217537,0,482,629
26144584,57077468,4,145,2
91639359,79273765,2,518,876
44965957,69876991,0,20,95
28029753,80598975,4,724,150
78743639,97744098,4,516,865
97649348,76059965,3,381,435
27688001,81466591,2,162,670
35236735,7015572,1,756,71
10981968,86617822,4,771,147
61457445,6246548,2,428,789
13354626,69731173,1,380,218
86581253,44959846,1,738,438
98031245,1747013,4,668,981
39860131,16307500,5,109,777
57109651,34631840,4,209,475
7892461,88996983,2,929,735
83507195,45501852,1,485,174
13354626,87316948,5,380,799
87316948,55057068,0,799,97
31729033,30976923,0,455,505
83058659,20476876,0,970,899
61717895,90432257,5,371,132
35882057,73714112,3,365,297
32765650,57077468,0,359,2
51884317,16898220,3,253,874
47135165,20455091,0,45,206
4291684,62517510,3,262,126
5195219,54421993,0,844,90
7470088,63754985,2,176,130
40276156,14027026,1,986,656
61717895,58253371,0,371,483
51385896,96078977,1,615,399
49260800,66584565,5,634,266
73058205,54304067,4,10,171
90662805,29797724,4,733,5
61717895,77785229,0,371,286
53323929,61009773,1,1,892
70191512,27347512,5,178,119
91630511,71466941,2,585,621
60332295,28029753,2,587,724
18354681,91416324,0,245,636
60623620,15871528,4,903,548
63754985,59127308,5,130,842
69668083,37411328,5,559,646
60943799,41401829,0,215,86
68110688,24361801,1,504,576
74779110,75202474,4,631,88
77057410,90167587,0,4,506
99084238,57077468,5,752,2
87734045,50621752,3,84,569
4787840,85890964,3,402,846
47386154,76467030,3,888,849
24278367,75921482,0,256,841
20138670,16731931,3,159,980
10610811,62189958,1,641,784
67366741,81689787,5,786,944
19239044,95407693,4,307,674
57444636,23324213,2,776,220
85994086,94335105,2,517,249
85994086,86574459,1,517,671
31729033,77324792,4,455,832
24361801,81674690,1,576,484
95851667,7015572,0,825,71
33806005,67620281,2,858,578
18760165,78868895,0,814,120
28050034,81355371,5,912,70
98229925,3620507,3,835,400
56438970,95022878,1,968,779
73373071,12673339,5,982,123
87497021,7418176,2,454,363
73009579,19751250,1,742,837
62764098,17815908,5,650,902
13157272,75603458,2,501,794
15296192,6978537,3,326,221
76300416,31710990,2,464,554
21791167,33836415,0,55,951
76300416,35841647,4,464,255
87497021,12232739,2,454,200
31217803,7402411,0,468,480
35531782,81122802,2,581,31
84271563,8551998,3,13,608
65809106,73040681,3,488,12
91296187,46638647,0,204,325
40227781,27688001,4,852,162
49639537,55620937,2,63,213
37531013,89509432,4,451,613
52896996,76754771,2,719,240
4244089,41036694,5,441,692
56511328,69352474,0,426,730
71221480,40912680,2,933,679
85890964,35163891,3,846,228
76526004,87557124,3,866,761
51385896,93111107,4,615,471
64344056,99084238,3,762,752
92876464,64018611,5,883,352
1417140,18048586,5,698,807
15251756,31107299,3,143,161
34590042,45196831,2,618,185
78851505,83976656,2,36,923
8081406,79790375,3,959,658
93500310,86290932,1,222,533
88239465,92859872,4,709,500
23991326,34950883,4,570,781
66449397,86072549,5,65,293
27666839,24034807,3,339,18
34133608,91959211,1,51,136
19467269,63531924,2,520,292
62929524,30665511,1,995,947
56592728,50816616,1,59,19
31107299,1812075,5,161,101
1432736,14149767,0,690,166
96420263,59051511,4,492,715
59993046,10897982,0,376,882
61475240,90662805,2,290,733
80682169,56511328,3,334,426
91188887,9306830,2,824,840
58277748,59795975,1,783,620
78713684,9447600,2,772,510
64948572,40914475,1,979,62
23252474,26133197,0,539,139
62962113,37381526,4,696,745
84539094,30976923,5,173,505
73086148,48717201,0,946,17
75801221,47232993,3,305,989
95122615,93549453,3,79,961
37381526,36080058,3,745,928
60807875,26677744,2,356,802
60931922,37531013,5,246,451
12232739,91939403,0,200,943
59127308,96785900,5,842,289
72892971,22611502,5,424,511
